,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year
298,True,150,912,27,81,All Levels,2.5,2015-07-16T22:29:32Z,Business Finance,2015
299,False,0,2955,43,30,Intermediate Level,2.0,2016-10-05T15:39:55Z,Business Finance,2016
300,True,50,190,13,45,Expert Level,6.0,2017-03-06T21:26:55Z,Business Finance,2017
301,False,0,1736,36,11,All Levels,0.6,2017-01-23T18:23:58Z,Business Finance,2017
302,True,35,1135,10,16,Beginner Level,1.5,2015-11-24T23:55:22Z,Business Finance,2015
303,True,20,2101,51,11,All Levels,2.0,2014-08-18T21:09:54Z,Business Finance,2014
304,True,200,1048,11,16,All Levels,1.5,2015-11-06T19:01:58Z,Business Finance,2015
305,True,20,1740,5,8,All Levels,1.0,2015-07-21T19:24:17Z,Business Finance,2015
306,True,20,1749,41,21,All Levels,1.0,2015-06-23T22:37:31Z,Business Finance,2015
307,True,80,1187,6,6,All Levels,0.7,2016-03-03T22:25:41Z,Business Finance,2016
308,True,70,1263,21,18,Beginner Level,1.5,2015-07-14T00:00:48Z,Business Finance,2015
309,True,50,115,6,31,Beginner Level,4.0,2014-03-16T14:36:01Z,Business Finance,2014
310,True,20,43,17,39,Beginner Level,3.0,2016-09-25T20:37:51Z,Business Finance,2016
311,True,75,55,2,27,All Levels,5.5,2016-01-13T03:15:11Z,Business Finance,2016
312,True,90,18,7,97,All Levels,7.0,2016-12-16T15:01:34Z,Business Finance,2016
313,True,40,14,5,11,All Levels,1.0,2016-10-29T19:15:04Z,Business Finance,2016
314,True,30,47,9,22,Beginner Level,2.0,2016-02-11T16:23:46Z,Business Finance,2016
315,True,200,134,14,123,All Levels,5.5,2016-03-15T17:23:07Z,Business Finance,2016
316,True,20,153,8,14,All Levels,1.5,2013-08-05T16:02:15Z,Business Finance,2013
317,True,75,47,5,27,All Levels,2.5,2015-06-01T20:58:11Z,Business Finance,2015
318,True,25,42,14,11,All Levels,0.6833333333333333,2016-02-29T18:44:03Z,Business Finance,2016
319,True,20,120,18,21,All Levels,2.0,2015-07-21T21:45:17Z,Business Finance,2015
320,True,20,68,10,23,Beginner Level,0.5,2015-05-25T18:19:21Z,Business Finance,2015
321,True,50,844,33,40,All Levels,2.0,2015-07-12T19:05:43Z,Business Finance,2015
322,True,20,2045,3,10,All Levels,2.0,2015-04-12T16:28:31Z,Business Finance,2015
323,True,20,1168,38,11,All Levels,0.6833333333333333,2015-01-25T18:41:28Z,Business Finance,2015
324,True,25,2342,9,33,Intermediate Level,3.5,2014-10-25T13:00:19Z,Business Finance,2014
325,True,20,2268,4,47,All Levels,5.5,2015-07-07T20:21:29Z,Business Finance,2015
326,True,50,967,16,43,All Levels,8.0,2016-03-20T21:39:38Z,Business Finance,2016
327,True,200,1185,10,33,Beginner Level,2.5,2016-02-02T20:35:37Z,Business Finance,2016
328,True,200,631,49,21,All Levels,2.0,2015-04-17T21:59:15Z,Business Finance,2015
329,True,60,968,81,10,Intermediate Level,2.0,2013-02-27T13:05:27Z,Business Finance,2013
330,True,180,1132,70,332,All Levels,29.0,2015-05-06T23:27:45Z,Business Finance,2015
331,True,50,114,1,22,Beginner Level,4.0,2017-05-25T17:00:12Z,Business Finance,2017
332,True,200,204,23,9,Intermediate Level,1.5,2016-10-29T14:51:53Z,Business Finance,2016
333,True,30,1548,24,34,All Levels,3.0,2013-12-19T21:19:37Z,Business Finance,2013
334,True,50,409,35,46,All Levels,8.0,2016-04-12T00:40:03Z,Business Finance,2016
335,True,40,1169,7,15,Beginner Level,3.0,2015-08-20T20:24:00Z,Business Finance,2015
336,True,50,249,14,39,Beginner Level,2.5,2016-06-14T17:10:19Z,Business Finance,2016
337,True,20,690,17,21,Beginner Level,1.0,2014-05-08T23:09:32Z,Business Finance,2014
338,True,150,1340,4,272,All Levels,26.0,2015-07-19T19:43:52Z,Business Finance,2015
339,True,95,274,41,18,All Levels,1.5,2015-10-26T23:22:09Z,Business Finance,2015
340,False,0,4863,202,6,Beginner Level,1.5,2015-02-07T07:04:07Z,Business Finance,2015
341,True,20,1923,4,31,All Levels,2.5,2015-03-24T19:07:08Z,Business Finance,2015
342,True,200,224,35,16,All Levels,1.5,2016-04-25T16:25:53Z,Business Finance,2016
343,True,20,721,12,29,Beginner Level,3.0,2014-10-28T20:48:49Z,Business Finance,2014
344,True,60,51,2,6,Expert Level,0.7,2017-05-23T22:23:38Z,Business Finance,2017
345,True,195,1276,46,61,All Levels,6.0,2015-04-06T17:34:49Z,Business Finance,2015
346,False,0,2768,83,10,All Levels,1.0,2016-12-20T16:08:26Z,Business Finance,2016
347,False,0,1735,31,19,All Levels,2.5,2017-05-28T14:35:47Z,Business Finance,2017
348,False,0,8985,584,12,All Levels,1.0,2015-03-06T01:11:18Z,Business Finance,2015
349,True,45,1119,22,18,All Levels,1.0,2016-02-10T04:57:32Z,Business Finance,2016
350,True,100,2591,44,69,All Levels,10.0,2015-01-26T20:09:29Z,Business Finance,2015
351,True,20,1046,17,12,All Levels,1.0,2016-02-21T22:40:55Z,Business Finance,2016
352,True,20,2239,4,7,All Levels,1.0,2015-09-20T20:25:11Z,Business Finance,2015
353,True,200,1882,51,129,All Levels,11.0,2015-07-20T23:07:38Z,Business Finance,2015
354,False,0,5931,158,15,Beginner Level,3.5,2016-05-04T22:34:45Z,Business Finance,2016
355,False,0,4931,154,7,Beginner Level,0.5333333333333333,2016-05-31T15:10:45Z,Business Finance,2016
356,True,180,3056,9,316,All Levels,24.5,2015-04-10T19:24:28Z,Business Finance,2015
357,True,75,1303,21,44,Beginner Level,3.0,2015-06-19T15:22:42Z,Business Finance,2015
358,True,25,2924,6,11,All Levels,1.5,2015-01-15T13:19:33Z,Business Finance,2015
359,True,50,1405,14,27,All Levels,2.0,2015-06-12T17:34:50Z,Business Finance,2015
360,False,0,1121,12,6,All Levels,1.0,2017-04-27T23:49:48Z,Business Finance,2017
361,True,95,1776,14,29,All Levels,2.5,2015-07-08T21:09:43Z,Business Finance,2015
362,True,40,1643,18,19,All Levels,2.0,2015-07-01T20:43:10Z,Business Finance,2015
363,True,100,801,48,25,Beginner Level,2.5,2016-05-11T17:20:38Z,Business Finance,2016
364,True,145,951,25,62,All Levels,6.0,2015-02-13T20:19:58Z,Business Finance,2015
365,True,30,1278,33,23,Beginner Level,0.7166666666666667,2015-07-02T21:57:04Z,Business Finance,2015
366,True,50,1184,15,37,All Levels,6.0,2015-07-28T00:45:02Z,Business Finance,2015
367,True,20,1115,8,8,All Levels,1.0,2016-05-26T21:17:14Z,Business Finance,2016
368,True,20,1086,27,28,All Levels,2.0,2016-02-05T00:04:50Z,Business Finance,2016
369,True,20,3730,11,17,All Levels,2.5,2015-04-10T21:01:47Z,Business Finance,2015
370,True,95,810,27,61,All Levels,2.5,2016-08-25T18:10:44Z,Business Finance,2016
371,True,90,2338,224,5,All Levels,1.5,2013-04-17T19:33:22Z,Business Finance,2013
372,True,20,3403,29,70,All Levels,8.0,2014-09-19T20:38:16Z,Business Finance,2014
373,True,75,4695,7,20,Beginner Level,1.0,2014-05-07T01:51:09Z,Business Finance,2014
374,False,0,17847,1440,17,Beginner Level,1.0,2016-02-24T14:53:28Z,Business Finance,2016
375,True,50,2692,25,25,Beginner Level,1.5,2015-09-17T18:47:54Z,Business Finance,2015
376,True,20,6374,21,14,All Levels,1.0,2013-10-16T04:41:28Z,Business Finance,2013
377,True,145,2305,19,30,All Levels,1.5,2015-07-22T19:02:23Z,Business Finance,2015
378,True,100,589,31,138,All Levels,10.0,2017-01-02T17:44:17Z,Business Finance,2017
379,True,60,22,0,8,Beginner Level,1.0,2017-07-03T15:13:33Z,Business Finance,2017
380,True,45,2490,95,13,Beginner Level,3.0,2014-11-10T03:28:26Z,Business Finance,2014
381,True,200,2715,70,20,Expert Level,4.0,2016-05-25T21:04:41Z,Business Finance,2016
382,True,200,1506,12,12,All Levels,1.0,2016-11-25T04:52:51Z,Business Finance,2016
383,True,150,2197,4,105,All Levels,5.5,2016-12-21T16:30:33Z,Business Finance,2016
384,True,200,338,32,66,All Levels,3.5,2017-03-08T22:37:44Z,Business Finance,2017
385,True,25,1076,22,176,Beginner Level,5.0,2016-11-04T22:07:32Z,Business Finance,2016
386,True,20,2769,54,32,All Levels,1.5,2015-06-19T22:06:07Z,Business Finance,2015
387,True,25,1531,6,7,Beginner Level,0.5833333333333334,2016-11-20T20:47:37Z,Business Finance,2016
388,True,125,1136,12,13,Beginner Level,1.0,2016-11-29T19:05:57Z,Business Finance,2016
389,True,50,2187,218,91,All Levels,13.0,2015-08-03T17:46:24Z,Business Finance,2015
390,True,20,1609,137,18,All Levels,1.0,2015-10-13T00:45:13Z,Business Finance,2015
391,True,20,2895,56,14,Beginner Level,1.0,2015-11-23T21:19:00Z,Business Finance,2015
392,True,200,1023,8,29,All Levels,2.5,2017-02-08T03:49:44Z,Business Finance,2017
393,True,150,1988,137,27,All Levels,1.5,2016-06-15T23:45:51Z,Business Finance,2016
394,True,200,1053,20,15,Beginner Level,0.7333333333333333,2017-03-10T22:11:34Z,Business Finance,2017
395,True,20,4497,281,11,All Levels,1.0,2015-07-14T18:14:16Z,Business Finance,2015
396,True,160,2379,33,44,All Levels,3.5,2016-08-06T00:52:21Z,Business Finance,2016
397,True,200,993,19,16,All Levels,1.0,2017-01-19T19:09:29Z,Business Finance,2017
398,True,30,10338,52,41,Beginner Level,2.5,2013-10-23T18:34:25Z,Business Finance,2013
399,True,20,1423,103,37,Beginner Level,1.5,2016-06-19T14:56:45Z,Business Finance,2016
400,True,40,3555,89,11,All Levels,1.5,2015-04-12T18:31:07Z,Business Finance,2015
401,True,50,567,40,53,All Levels,7.5,2016-12-22T18:24:55Z,Business Finance,2016
402,True,200,1085,17,48,All Levels,6.0,2017-02-03T16:44:02Z,Business Finance,2017
403,True,200,7159,61,18,All Levels,2.0,2014-06-02T03:34:56Z,Business Finance,2014
404,True,100,11517,92,21,All Levels,1.5,2013-11-09T21:46:52Z,Business Finance,2013
405,True,50,1,0,12,Intermediate Level,2.0,2017-06-29T17:27:52Z,Business Finance,2017
406,True,20,10,1,5,Beginner Level,0.6,2016-06-16T20:23:51Z,Business Finance,2016
407,True,50,41,1,55,All Levels,7.5,2013-07-23T20:24:14Z,Business Finance,2013
408,True,200,8,0,8,Beginner Level,1.5,2016-07-01T03:13:22Z,Business Finance,2016
409,True,50,43,0,25,Beginner Level,4.0,2012-11-12T15:01:43Z,Business Finance,2012
410,True,30,23,1,19,Beginner Level,1.0,2015-02-13T12:50:30Z,Business Finance,2015
411,True,20,9,0,6,Beginner Level,1.0,2016-05-03T21:14:25Z,Business Finance,2016
412,True,20,25,1,108,All Levels,3.5,2014-01-23T22:33:18Z,Business Finance,2014
413,True,25,7,0,12,All Levels,1.0,2016-07-11T17:22:40Z,Business Finance,2016
414,True,45,12,1,9,Intermediate Level,0.7166666666666667,2015-09-20T21:45:48Z,Business Finance,2015
415,True,200,1,0,6,Intermediate Level,0.5666666666666667,2017-06-23T16:35:04Z,Business Finance,2017
416,True,50,29,2,7,Intermediate Level,2.0,2012-10-31T01:05:18Z,Business Finance,2012
417,True,40,17,6,26,All Levels,3.5,2016-02-06T01:21:33Z,Business Finance,2016
418,True,25,132,3,14,All Levels,1.5,2015-04-06T18:05:26Z,Business Finance,2015
419,True,20,126,2,5,All Levels,1.0,2013-08-12T13:26:27Z,Business Finance,2013
420,True,60,32,6,15,All Levels,1.5,2016-09-09T04:22:05Z,Business Finance,2016
421,True,20,480,3,21,All Levels,1.0,2015-08-12T17:28:53Z,Business Finance,2015
422,True,20,27,4,15,Beginner Level,1.5,2016-12-14T17:29:34Z,Business Finance,2016
423,True,20,167,6,29,Beginner Level,1.5,2014-06-11T17:50:13Z,Business Finance,2014
424,True,20,131,3,28,All Levels,1.5,2014-09-15T19:45:17Z,Business Finance,2014
425,False,0,927,8,14,Beginner Level,1.0,2017-05-02T18:58:47Z,Business Finance,2017
426,True,20,37,2,43,All Levels,2.5,2015-10-10T04:45:42Z,Business Finance,2015
427,True,40,19,11,22,Beginner Level,2.0,2017-04-18T21:43:21Z,Business Finance,2017
428,True,30,43,6,17,All Levels,1.5,2012-10-02T22:00:03Z,Business Finance,2012
429,True,30,751,1,61,Beginner Level,3.0,2015-05-14T21:17:53Z,Business Finance,2015
430,True,35,49,10,42,All Levels,2.0,2015-05-15T18:04:34Z,Business Finance,2015
431,True,20,45,4,6,Beginner Level,1.0,2014-11-24T04:14:02Z,Business Finance,2014
432,False,0,1685,29,16,Beginner Level,2.0,2016-04-28T22:42:54Z,Business Finance,2016
433,False,0,4269,60,17,All Levels,4.5,2014-05-17T13:19:55Z,Business Finance,2014
434,True,30,124,7,12,All Levels,1.0,2013-05-24T17:42:25Z,Business Finance,2013
435,True,200,811,5,29,All Levels,1.5,2015-08-27T19:42:37Z,Business Finance,2015
436,True,50,956,4,21,All Levels,5.5,2015-01-20T04:28:14Z,Business Finance,2015
437,True,190,126,20,47,Intermediate Level,12.5,2014-02-05T19:02:33Z,Business Finance,2014
438,True,95,26,4,5,Beginner Level,1.0,2015-06-17T23:50:28Z,Business Finance,2015
439,True,35,91,6,36,All Levels,2.0,2015-11-01T18:29:15Z,Business Finance,2015
440,True,30,30,5,9,All Levels,1.0,2015-03-08T19:26:34Z,Business Finance,2015
441,True,195,226,26,26,All Levels,3.5,2015-09-23T03:00:27Z,Business Finance,2015
442,True,60,52,3,9,Intermediate Level,1.0,2017-05-23T21:04:42Z,Business Finance,2017
443,True,195,89,7,64,All Levels,12.5,2017-04-06T16:59:36Z,Business Finance,2017
444,True,200,267,11,21,All Levels,2.0,2016-10-22T14:28:36Z,Business Finance,2016
445,False,0,4770,64,31,Beginner Level,6.5,2015-07-30T19:00:30Z,Business Finance,2015
446,True,20,265,16,17,All Levels,1.0,2016-04-27T20:06:23Z,Business Finance,2016
447,True,20,2046,9,72,Beginner Level,5.5,2014-07-05T15:25:07Z,Business Finance,2014
448,True,20,605,19,4,All Levels,0.3166666666666666,2016-10-10T21:05:19Z,Business Finance,2016
449,True,50,472,34,23,All Levels,5.5,2015-03-05T22:58:02Z,Business Finance,2015
450,True,50,388,56,35,All Levels,11.5,2013-08-05T16:01:50Z,Business Finance,2013
451,True,80,98,35,69,Intermediate Level,8.0,2017-01-03T17:57:55Z,Business Finance,2017
452,True,25,1888,6,11,Intermediate Level,1.0,2014-11-14T07:42:47Z,Business Finance,2014
453,True,20,0,0,20,All Levels,0.6166666666666667,2016-05-16T18:28:30Z,Business Finance,2016
454,True,20,0,0,27,Beginner Level,1.5,2017-04-23T16:19:01Z,Business Finance,2017
455,True,20,0,0,7,Beginner Level,2.5,2017-07-06T21:46:30Z,Business Finance,2017
456,True,50,0,0,9,Beginner Level,2.0,2017-07-03T21:40:32Z,Business Finance,2017
457,True,50,0,0,9,Intermediate Level,2.0,2017-06-29T22:01:56Z,Business Finance,2017
458,True,50,0,0,9,Intermediate Level,2.0,2017-06-29T23:20:10Z,Business Finance,2017
459,True,20,0,0,15,Beginner Level,3.5,2017-05-01T20:16:26Z,Business Finance,2017
460,True,50,0,0,11,Intermediate Level,2.0,2017-07-03T21:38:22Z,Business Finance,2017
461,True,95,0,0,5,Intermediate Level,1.0,2017-07-05T04:41:54Z,Business Finance,2017
462,True,100,0,0,16,All Levels,1.0,2017-07-06T21:16:13Z,Business Finance,2017
463,True,40,0,0,35,All Levels,5.5,2017-07-02T14:29:35Z,Business Finance,2017
464,True,40,0,0,18,Beginner Level,2.0,2016-07-27T21:07:46Z,Business Finance,2016
465,True,50,495,47,21,All Levels,4.0,2014-03-11T16:15:21Z,Business Finance,2014
466,True,55,375,10,19,Intermediate Level,1.0,2015-09-12T00:13:34Z,Business Finance,2015
467,False,0,1730,34,11,All Levels,0.6666666666666666,2016-05-05T14:38:15Z,Business Finance,2016
468,True,20,283,13,35,All Levels,2.5,2015-01-27T04:10:17Z,Business Finance,2015
469,True,95,136,14,25,All Levels,4.5,2014-11-18T10:52:45Z,Business Finance,2014
470,True,200,23,2,30,All Levels,3.0,2017-06-11T16:01:03Z,Business Finance,2017
471,True,55,683,16,58,All Levels,4.5,2015-03-06T01:31:54Z,Business Finance,2015
472,True,50,618,10,19,All Levels,2.0,2015-10-29T23:18:23Z,Business Finance,2015
473,True,25,188,10,20,Beginner Level,1.5,2014-12-19T18:23:17Z,Business Finance,2014
474,True,20,911,2,18,All Levels,1.5,2015-06-05T19:01:45Z,Business Finance,2015
475,True,20,512,13,15,All Levels,0.6666666666666666,2014-11-04T12:37:45Z,Business Finance,2014
476,True,50,769,10,18,All Levels,2.0,2016-03-14T17:17:00Z,Business Finance,2016
477,True,95,302,6,19,All Levels,2.0,2015-01-29T08:03:35Z,Business Finance,2015
478,True,40,149,2,63,Intermediate Level,6.5,2016-07-22T13:09:03Z,Business Finance,2016
479,True,55,72,9,15,All Levels,3.5,2014-10-24T16:55:03Z,Business Finance,2014
480,True,50,33,4,26,Intermediate Level,1.0,2016-12-14T15:49:54Z,Business Finance,2016
481,True,50,13,1,9,All Levels,2.0,2016-12-26T17:39:05Z,Business Finance,2016
482,True,20,79,1,58,All Levels,6.0,2015-05-24T21:14:23Z,Business Finance,2015
483,True,20,139,3,6,All Levels,1.5,2013-08-12T13:51:50Z,Business Finance,2013
484,False,0,2247,53,29,All Levels,4.0,2014-06-30T08:58:16Z,Business Finance,2014
485,True,125,17,2,14,All Levels,1.5,2016-09-29T05:13:00Z,Business Finance,2016
486,True,50,45,1,72,All Levels,8.0,2017-02-09T21:58:02Z,Business Finance,2017
487,True,50,33,4,40,Beginner Level,4.5,2016-01-22T21:45:33Z,Business Finance,2016
488,True,120,54,11,12,All Levels,0.6,2016-12-05T17:01:51Z,Business Finance,2016
489,True,200,1498,30,23,Beginner Level,2.0,2015-06-22T23:04:23Z,Business Finance,2015
490,True,20,2317,44,22,All Levels,2.0,2015-05-05T17:47:11Z,Business Finance,2015
491,False,0,5077,256,16,Beginner Level,1.5,2016-10-03T22:21:54Z,Business Finance,2016
492,False,0,65576,936,24,All Levels,8.0,2013-04-20T02:25:22Z,Business Finance,2013
493,True,95,1202,76,64,Expert Level,3.5,2015-03-23T17:03:31Z,Business Finance,2015
494,False,0,22344,712,26,Beginner Level,3.5,2013-10-16T17:40:23Z,Business Finance,2013
495,True,20,2189,4,16,All Levels,1.5,2015-05-25T19:46:32Z,Business Finance,2015
496,True,165,431,58,22,All Levels,2.5,2016-11-12T04:22:59Z,Business Finance,2016
497,True,200,1199,37,79,All Levels,18.0,2016-01-01T19:04:07Z,Business Finance,2016
498,True,25,5685,5,12,All Levels,3.5,2014-08-05T18:24:18Z,Business Finance,2014
499,True,195,1512,23,19,All Levels,1.5,2015-09-14T18:24:03Z,Business Finance,2015
500,True,200,1806,38,211,Beginner Level,19.5,2015-06-19T22:16:52Z,Business Finance,2015
501,True,20,668,10,11,All Levels,0.5666666666666667,2016-04-28T16:39:21Z,Business Finance,2016
502,False,0,3757,70,14,All Levels,0.6166666666666667,2015-05-28T22:38:25Z,Business Finance,2015
503,True,20,828,1,20,All Levels,1.0,2015-04-27T23:18:59Z,Business Finance,2015
504,True,40,111,20,11,All Levels,1.0,2016-06-09T04:21:43Z,Business Finance,2016
505,True,95,39,6,28,Beginner Level,1.0,2017-02-27T16:33:33Z,Business Finance,2017
506,True,195,613,33,142,All Levels,24.5,2014-02-25T15:43:53Z,Business Finance,2014
507,True,95,57,13,14,All Levels,1.5,2016-12-21T14:44:15Z,Business Finance,2016
508,True,20,246,8,24,Beginner Level,1.5,2015-11-02T20:13:05Z,Business Finance,2015
509,True,35,83,8,21,All Levels,1.0,2016-03-12T05:06:29Z,Business Finance,2016
510,True,195,62,6,27,Beginner Level,6.5,2017-03-20T18:42:56Z,Business Finance,2017
511,True,200,31,8,34,All Levels,5.5,2016-11-07T14:51:41Z,Business Finance,2016
512,True,105,367,11,24,All Levels,7.5,2013-10-09T21:12:00Z,Business Finance,2013
513,True,20,3,0,8,All Levels,1.5,2015-06-01T22:47:06Z,Business Finance,2015
514,True,30,3,0,12,Intermediate Level,1.5,2015-09-15T18:28:43Z,Business Finance,2015
515,True,20,2,0,12,All Levels,1.0,2015-09-04T20:03:24Z,Business Finance,2015
516,True,20,3,0,6,All Levels,0.5666666666666667,2014-09-22T03:58:46Z,Business Finance,2014
517,True,20,1,0,27,All Levels,2.0,2016-03-17T17:43:59Z,Business Finance,2016
518,True,30,1,0,21,All Levels,2.5,2016-05-11T17:08:03Z,Business Finance,2016
519,True,20,2,0,28,Beginner Level,2.5,2014-11-08T02:53:57Z,Business Finance,2014
520,True,20,1,0,43,Beginner Level,1.0,2016-02-15T17:33:49Z,Business Finance,2016
521,True,40,2,0,11,Beginner Level,1.0,2016-04-05T15:48:32Z,Business Finance,2016
522,True,105,1,0,25,All Levels,1.5,2017-06-20T02:29:09Z,Business Finance,2017
523,True,20,1,1,12,All Levels,0.5666666666666667,2015-11-17T19:17:56Z,Business Finance,2015
524,True,100,0,0,10,All Levels,0.7166666666666667,2017-04-03T22:17:10Z,Business Finance,2017
525,True,20,731,2,8,All Levels,1.0,2015-04-24T00:21:44Z,Business Finance,2015
526,True,200,66,12,19,All Levels,2.0,2017-05-01T19:56:30Z,Business Finance,2017
527,True,95,51,9,15,All Levels,0.5333333333333333,2017-03-02T16:25:56Z,Business Finance,2017
528,True,180,507,36,395,All Levels,33.0,2015-03-26T18:01:39Z,Business Finance,2015
529,True,100,9,1,19,Intermediate Level,3.0,2017-06-27T22:00:27Z,Business Finance,2017
530,True,150,375,15,194,All Levels,24.5,2015-11-03T18:22:32Z,Business Finance,2015
531,True,50,80,18,63,Beginner Level,7.5,2016-08-11T21:18:34Z,Business Finance,2016
532,True,200,152,7,30,All Levels,3.0,2016-10-09T21:19:54Z,Business Finance,2016
533,True,60,37,15,12,Intermediate Level,1.0,2016-12-13T21:12:10Z,Business Finance,2016
